AveCarelessness,AveKnow,AveCorrect.x,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming,NumActions,isSTEM
0.04399345,0.050563557,0.18487395,0.303772353,0.605898105,0.212154616,0.099013382,0.535149696,0.072226402,119,0
0.074469086,0.117030214,0.331858407,0.214251069,0.668806725,0.076902228,0.17020762,0.153653497,0.252133757,678,0
0.09656047,0.163581518,0.376725838,0.219047631,0.66139329,0.08291781,0.138566448,0.13869181,0.118933682,1014,0
0.189850826,0.410297707,0.589041096,0.270424218,0.63964989,0.074679846,0.058078819,0.242444223,0.016523043,292,1
0.113999774,0.175373897,0.422988506,0.252263884,0.650932018,0.16989645,0.140798482,0.173668383,0.029225739,435,1
0.113999774,0.175373897,0.422988506,0.252263884,0.650932018,0.16989645,0.140798482,0.173668383,0.029225739,435,1
0.182826205,0.303417191,0.460784314,0.280126461,0.64890231,0.198190548,0.175960692,0.320005972,0.020469669,102,1
0.182826205,0.303417191,0.460784314,0.280126461,0.64890231,0.198190548,0.175960692,0.320005972,0.020469669,102,1
0.081821106,0.118933824,0.351485149,0.305091175,0.647307234,0.161943136,0.063970879,0.282187047,0.028104312,202,0
0.112015932,0.227440386,0.468208092,0.27602009,0.629031216,0.130530626,0.111059517,0.237797791,0.007389543,173,0
0.156695742,0.306923336,0.539823009,0.258256586,0.654043412,0.142445856,0.139474113,0.220465612,0.029082327,452,0
0.049565853,0.083953006,0.351190476,0.2864959,0.629261296,0.15339692,0.118366311,0.251323711,0.025406547,336,0
0.196507956,0.411714044,0.653721683,0.257414893,0.669948839,0.092515392,0.042606345,0.253466488,0.006618221,309,0
0.100967564,0.163703132,0.421319797,0.300768188,0.610721009,0.179213459,0.074049591,0.258773128,0.016768326,197,0
0.141237723,0.300870949,0.513513514,0.248205924,0.651521721,0.098545025,0.076973649,0.205792566,0.065332807,407,1
0.173231014,0.282851377,0.472789116,0.249004298,0.660192638,0.139989331,0.198546973,0.186170208,0.029943028,588,0
0.170588764,0.352064157,0.56561086,0.272837183,0.650471959,0.127290036,0.19711048,0.286670519,0.006717513,221,0
0.099541835,0.175775867,0.404761905,0.244653205,0.650208986,0.088080863,0.122124926,0.174118402,0.098049129,336,0
0.190922616,0.353238347,0.527881041,0.24914298,0.656133671,0.112131677,0.123960871,0.174997743,0.017624398,538,1
0.190922616,0.353238347,0.527881041,0.24914298,0.656133671,0.112131677,0.123960871,0.174997743,0.017624398,538,1
0.045014844,0.068010565,0.285714286,0.258435339,0.618657323,0.099021569,0.137557747,0.251293523,0.139121344,378,0
0.101970913,0.133918359,0.240740741,0.309372387,0.644431435,0.157401615,0.163140111,0.381764039,0.023425736,162,0
0.094182582,0.136265743,0.35483871,0.277896179,0.648039112,0.18089969,0.119904,0.259685046,0.010311723,186,0
0.136799967,0.24144338,0.479452055,0.264867238,0.657446918,0.147374942,0.089619187,0.197900132,0.013175986,438,0
0.085322335,0.131405928,0.353204173,0.225505782,0.682498133,0.079558425,0.10985087,0.163542664,0.118451078,671,0
0.155060933,0.277729472,0.491666667,0.280501057,0.616096001,0.112857258,0.25554574,0.276796623,0.019304634,240,0
0.058423857,0.096351008,0.381818182,0.298648228,0.618833461,0.15338402,0.1778985,0.254141305,0.00785779,165,1
0.104516805,0.200417661,0.422131148,0.26828683,0.643536614,0.108830482,0.114510562,0.25871989,0.013371301,244,1
0.104516805,0.200417661,0.422131148,0.26828683,0.643536614,0.108830482,0.114510562,0.25871989,0.013371301,244,1
0.061615952,0.093756338,0.33557047,0.296852727,0.626489109,0.118352368,0.1373523,0.266163251,0.03220161,298,0
0.07153904,0.078162548,0.274509804,0.26775233,0.633111758,0.156807033,0.157443134,0.156328881,0.070265541,714,0
0.281698997,0.541876108,0.663265306,0.238405016,0.681001305,0.085393255,0.168892115,0.18398891,0.008419067,490,0
0.089401517,0.249765485,0.548076923,0.285175624,0.624537301,0.130069957,0.039878378,0.343589359,0.005643795,104,0
0.049736788,0.080731004,0.351648352,0.30638056,0.632865256,0.131581018,0.191029753,0.285213647,0.02323103,364,0
0.16918509,0.31943701,0.543568465,0.26611161,0.653283607,0.140156457,0.095809527,0.210960133,0.015540939,241,0
0.181229094,0.371038335,0.598890943,0.230801318,0.698269608,0.074954703,0.118799215,0.161527065,0.054416174,541,0
